11,1,0,10.6
11,1,1,9.95
11,1,2,9.274999999999999
11,1,3,8.174999999999999
11,1,4,8.325
11,1,5,8.425
11,1,6,8.2
11,1,7,9.975
11,1,8,14.8
11,1,9,
11,1,10,21.4
11,1,11,22.9
11,1,12,24.375
11,1,13,25.25
11,1,14,24.949999999999996
11,1,15,25.35
11,1,16,24.150000000000002
11,1,17,20.85
11,1,18,18.8
11,1,19,15.75
11,1,20,16.475
11,1,21,15.0
11,1,22,14.125
11,1,23,12.8
11,2,0,11.350000000000001
11,2,1,10.925
11,2,2,10.0
11,2,3,9.225000000000001
11,2,4,8.625
11,2,5,8.35
11,2,6,8.275
11,2,7,11.375
11,2,8,15.95
11,2,9,20.424999999999997
11,2,10,23.35
11,2,11,25.424999999999997
11,2,12,26.375000000000004
11,2,13,27.25
11,2,14,27.825000000000003
11,2,15,27.0
11,2,16,27.15
11,2,17,23.775
11,2,18,20.05
11,2,19,17.25
11,2,20,15.575
11,2,21,16.875
11,2,22,16.700000000000003
11,2,23,15.3
11,3,0,15.5
11,3,1,14.275
11,3,2,12.775
11,3,3,11.725
11,3,4,11.100000000000001
11,3,5,10.475
11,3,6,10.100000000000001
11,3,7,12.799999999999999
11,3,8,18.075
11,3,9,
11,3,10,
11,3,11,
11,3,12,
11,3,13,
11,3,14,
11,3,15,
11,3,16,29.03333333333333
11,3,17,25.674999999999997
11,3,18,22.900000000000002
11,3,19,20.825000000000003
11,3,20,19.425
11,3,21,18.9
11,3,22,19.049999999999997
11,3,23,18.150000000000002
11,4,0,16.6
11,4,1,14.7
11,4,2,11.875
11,4,3,11.625
11,4,4,12.6
11,4,5,
11,4,6,
11,4,7,9.875
11,4,8,16.075
11,4,9,19.85
11,4,10,22.825
11,4,11,24.925
11,4,12,26.549999999999997
11,4,13,27.874999999999996
11,4,14,29.150000000000002
11,4,15,29.299999999999997
11,4,16,29.4
11,4,17,28.525000000000002
11,4,18,22.25
11,4,19,19.025
11,4,20,17.3
11,4,21,16.225
11,4,22,16.474999999999998
11,4,23,13.725
11,5,0,10.725
11,5,1,10.025
11,5,2,9.65
11,5,3,8.649999999999999
11,5,4,8.75
11,5,5,7.8999999999999995
11,5,6,6.5
11,5,7,7.45
11,5,8,12.625
11,5,9,18.075
11,5,10,22.3
11,5,11,25.125
11,5,12,27.299999999999997
11,5,13,28.75
11,5,14,29.575000000000003
11,5,15,29.9
11,5,16,29.299999999999997
11,5,17,27.275
11,5,18,21.825000000000003
11,5,19,17.55
11,5,20,16.775000000000002
11,5,21,15.825000000000001
11,5,22,14.275
11,5,23,12.075
11,6,0,8.350000000000001
11,6,1,7.4
11,6,2,7.075
11,6,3,6.824999999999999
11,6,4,6.625
11,6,5,5.025
11,6,6,4.125
11,6,7,5.725
11,6,8,11.325000000000001
11,6,9,17.5
11,6,10,22.174999999999997
11,6,11,25.1
11,6,12,26.674999999999997
11,6,13,28.025
11,6,14,28.55
11,6,15,29.45
11,6,16,29.200000000000003
11,6,17,27.975
11,6,18,21.950000000000003
11,6,19,16.125
11,6,20,14.350000000000001
11,6,21,13.45
11,6,22,10.65
11,6,23,9.075
11,7,0,7.950000000000001
11,7,1,6.425
11,7,2,5.0
11,7,3,3.9749999999999996
11,7,4,2.9
11,7,5,2.225
11,7,6,1.8499999999999999
11,7,7,3.0
11,7,8,8.8
11,7,9,15.6
11,7,10,21.2
11,7,11,25.125
11,7,12,27.1
11,7,13,28.650000000000002
11,7,14,29.575000000000003
11,7,15,30.3
11,7,16,29.474999999999998
11,7,17,26.95
11,7,18,20.975
11,7,19,16.474999999999998
11,7,20,14.6
11,7,21,13.675
11,7,22,13.525
11,7,23,11.149999999999999
11,8,0,9.0
11,8,1,7.2
11,8,2,6.675
11,8,3,5.75
11,8,4,4.3
11,8,5,2.7
11,8,6,2.025
11,8,7,3.5
11,8,8,9.925
11,8,9,17.05
11,8,10,21.7
11,8,11,24.474999999999998
11,8,12,26.875
11,8,13,28.150000000000002
11,8,14,29.175
11,8,15,29.924999999999997
11,8,16,30.575000000000003
11,8,17,29.75
11,8,18,22.474999999999998
11,8,19,17.1
11,8,20,14.675
11,8,21,13.899999999999999
11,8,22,13.85
11,8,23,14.899999999999999
11,9,0,12.125
11,9,1,8.85
11,9,2,6.449999999999999
11,9,3,5.85
11,9,4,4.75
11,9,5,4.175000000000001
11,9,6,3.9000000000000004
11,9,7,5.25
11,9,8,10.975000000000001
11,9,9,15.000000000000002
11,9,10,18.65
11,9,11,20.824999999999996
11,9,12,22.700000000000003
11,9,13,24.924999999999997
11,9,14,26.099999999999998
11,9,15,26.725
11,9,16,27.325
11,9,17,26.400000000000002
11,9,18,21.075
11,9,19,16.925
11,9,20,14.024999999999999
11,9,21,14.85
11,9,22,12.95
11,9,23,11.325000000000001
11,10,0,9.875
11,10,1,9.625
11,10,2,8.350000000000001
11,10,3,7.975
11,10,4,6.925
11,10,5,7.35
11,10,6,6.575
11,10,7,6.75
11,10,8,10.524999999999999
11,10,9,14.5
11,10,10,17.625
11,10,11,19.525
11,10,12,22.0
11,10,13,23.700000000000003
11,10,14,25.275
11,10,15,26.075000000000003
11,10,16,27.199999999999996
11,10,17,25.475
11,10,18,20.5
11,10,19,17.75
11,10,20,16.075000000000003
11,10,21,15.649999999999999
11,10,22,13.975
11,10,23,13.024999999999999
11,11,0,11.95
11,11,1,10.424999999999999
11,11,2,9.35
11,11,3,9.175
11,11,4,8.825000000000001
11,11,5,8.424999999999999
11,11,6,7.725
11,11,7,7.874999999999999
11,11,8,10.925
11,11,9,14.95
11,11,10,18.325
11,11,11,20.625
11,11,12,22.8
11,11,13,24.849999999999998
11,11,14,26.5
11,11,15,26.724999999999998
11,11,16,26.474999999999998
11,11,17,25.225
11,11,18,20.7
11,11,19,17.225
11,11,20,16.075
11,11,21,14.525
11,11,22,12.65
11,11,23,11.600000000000001
11,12,0,11.600000000000001
11,12,1,8.5
11,12,2,7.675
11,12,3,6.5
11,12,4,5.925
11,12,5,6.425
11,12,6,6.6
11,12,7,6.8500000000000005
11,12,8,11.35
11,12,9,15.700000000000001
11,12,10,19.0
11,12,11,22.049999999999997
11,12,12,24.1
11,12,13,25.4
11,12,14,26.15
11,12,15,26.225
11,12,16,25.724999999999998
11,12,17,23.825
11,12,18,19.675
11,12,19,16.75
11,12,20,16.375
11,12,21,15.625
11,12,22,14.174999999999999
11,12,23,13.925
11,13,0,12.725
11,13,1,10.775
11,13,2,9.399999999999999
11,13,3,8.075
11,13,4,7.9
11,13,5,7.975
11,13,6,8.375
11,13,7,9.6
11,13,8,11.424999999999999
11,13,9,15.6
11,13,10,18.6
11,13,11,20.450000000000003
11,13,12,22.0
11,13,13,22.700000000000003
11,13,14,24.125
11,13,15,24.6
11,13,16,24.55
11,13,17,22.549999999999997
11,13,18,19.225
11,13,19,17.0
11,13,20,15.775
11,13,21,14.125
11,13,22,13.65
11,13,23,11.725
11,14,0,10.825000000000001
11,14,1,8.75
11,14,2,7.5
11,14,3,6.05
11,14,4,6.199999999999999
11,14,5,5.1
11,14,6,4.574999999999999
11,14,7,4.975
11,14,8,10.375
11,14,9,15.25
11,14,10,18.475
11,14,11,20.1
11,14,12,22.275
11,14,13,23.45
11,14,14,24.375
11,14,15,25.35
11,14,16,25.275000000000002
11,14,17,24.35
11,14,18,20.15
11,14,19,17.9
11,14,20,15.5
11,14,21,13.2
11,14,22,14.775
11,14,23,13.075
11,15,0,12.2
11,15,1,9.2
11,15,2,7.300000000000001
11,15,3,6.65
11,15,4,5.949999999999999
11,15,5,5.074999999999999
11,15,6,4.4750000000000005
11,15,7,4.7
11,15,8,10.05
11,15,9,15.475
11,15,10,19.85
11,15,11,23.124999999999996
11,15,12,24.825
11,15,13,26.0
11,15,14,26.95
11,15,15,27.35
11,15,16,27.55
11,15,17,25.575
11,15,18,19.275000000000002
11,15,19,16.4
11,15,20,14.25
11,15,21,12.95
11,15,22,11.225000000000001
11,15,23,9.1
11,16,0,9.35
11,16,1,7.625
11,16,2,6.7
11,16,3,6.0
11,16,4,6.0
11,16,5,5.425000000000001
11,16,6,3.8499999999999996
11,16,7,4.65
11,16,8,9.899999999999999
11,16,9,16.1
11,16,10,19.925
11,16,11,22.125
11,16,12,24.0
11,16,13,25.275
11,16,14,25.9
11,16,15,26.65
11,16,16,27.0
11,16,17,24.675
11,16,18,18.724999999999998
11,16,19,15.175
11,16,20,13.8
11,16,21,12.600000000000001
11,16,22,9.325000000000001
11,16,23,7.2250000000000005
11,17,0,7.425000000000001
11,17,1,5.574999999999999
11,17,2,4.300000000000001
11,17,3,3.4749999999999996
11,17,4,2.8000000000000003
11,17,5,2.1
11,17,6,1.6749999999999998
11,17,7,2.45
11,17,8,8.25
11,17,9,14.3
11,17,10,20.15
11,17,11,24.225
11,17,12,25.575000000000003
11,17,13,26.925
11,17,14,27.799999999999997
11,17,15,27.975
11,17,16,27.700000000000003
11,17,17,26.95
11,17,18,20.299999999999997
11,17,19,16.2
11,17,20,13.075000000000001
11,17,21,11.15
11,17,22,9.2
11,17,23,8.925
11,18,0,6.45
11,18,1,6.475
11,18,2,4.2749999999999995
11,18,3,3.5
11,18,4,3.125
11,18,5,2.475
11,18,6,2.35
11,18,7,2.875
11,18,8,8.975000000000001
11,18,9,14.375
11,18,10,20.025
11,18,11,23.0
11,18,12,25.85
11,18,13,28.1
11,18,14,28.825000000000003
11,18,15,29.3
11,18,16,28.674999999999997
11,18,17,26.575
11,18,18,20.475
11,18,19,16.85
11,18,20,14.424999999999999
11,18,21,13.95
11,18,22,13.625
11,18,23,12.5
11,19,0,15.2
11,19,1,15.0
11,19,2,11.675
11,19,3,6.9
11,19,4,6.375
11,19,5,9.149999999999999
11,19,6,11.875
11,19,7,11.35
11,19,8,14.95
11,19,9,16.7
11,19,10,18.675
11,19,11,20.275
11,19,12,21.475
11,19,13,23.475
11,19,14,23.9
11,19,15,24.975
11,19,16,25.099999999999998
11,19,17,24.45
11,19,18,19.15
11,19,19,17.150000000000002
11,19,20,16.575000000000003
11,19,21,14.975000000000001
11,19,22,13.049999999999999
11,19,23,11.275
11,20,0,10.45
11,20,1,8.775
11,20,2,7.625
11,20,3,6.325
11,20,4,5.675
11,20,5,4.725
11,20,6,4.175
11,20,7,4.175
11,20,8,9.05
11,20,9,13.475
11,20,10,16.625
11,20,11,19.875
11,20,12,22.650000000000002
11,20,13,24.55
11,20,14,24.8
11,20,15,25.3
11,20,16,25.75
11,20,17,23.750000000000004
11,20,18,19.424999999999997
11,20,19,17.325
11,20,20,16.650000000000002
11,20,21,13.35
11,20,22,10.45
11,20,23,10.55
11,21,0,8.875
11,21,1,7.375
11,21,2,6.3
11,21,3,4.75
11,21,4,4.5
11,21,5,3.3999999999999995
11,21,6,2.9499999999999997
11,21,7,2.95
11,21,8,9.25
11,21,9,13.875
11,21,10,19.225
11,21,11,21.625
11,21,12,24.375
11,21,13,24.775
11,21,14,25.125
11,21,15,25.700000000000003
11,21,16,24.775
11,21,17,23.35
11,21,18,19.825
11,21,19,17.45
11,21,20,14.65
11,21,21,11.049999999999999
11,21,22,9.825
11,21,23,9.1
11,22,0,6.85
11,22,1,7.875
11,22,2,7.550000000000001
11,22,3,7.424999999999999
11,22,4,4.875
11,22,5,4.275
11,22,6,4.175
11,22,7,4.275
11,22,8,8.85
11,22,9,13.25
11,22,10,17.375
11,22,11,19.4
11,22,12,20.424999999999997
11,22,13,21.625
11,22,14,22.025
11,22,15,22.025
11,22,16,21.674999999999997
11,22,17,20.025
11,22,18,13.75
11,22,19,10.725000000000001
11,22,20,9.8
11,22,21,9.0
11,22,22,9.525
11,22,23,8.475
11,23,0,5.8
11,23,1,1.875
11,23,2,0.15
11,23,3,-0.15
11,23,4,0.6000000000000001
11,23,5,0.12499999999999999
11,23,6,0.44999999999999996
11,23,7,0.025000000000000022
11,23,8,4.9
11,23,9,10.049999999999999
11,23,10,13.274999999999999
11,23,11,15.875
11,23,12,17.950000000000003
11,23,13,19.275
11,23,14,19.775000000000002
11,23,15,20.525
11,23,16,20.8
11,23,17,19.6
11,23,18,14.8
11,23,19,10.600000000000001
11,23,20,8.9
11,23,21,6.725
11,23,22,5.2
11,23,23,3.1750000000000003
11,24,0,2.4
11,24,1,2.8499999999999996
11,24,2,1.65
11,24,3,-0.575
11,24,4,-1.825
11,24,5,-1.9
11,24,6,-2.35
11,24,7,-1.6999999999999997
11,24,8,5.825
11,24,9,10.350000000000001
11,24,10,15.524999999999999
11,24,11,18.675
11,24,12,20.175
11,24,13,21.4
11,24,14,22.4
11,24,15,23.45
11,24,16,22.575
11,24,17,21.225
11,24,18,16.3
11,24,19,12.625
11,24,20,12.95
11,24,21,9.15
11,24,22,6.675
11,24,23,4.875
11,25,0,3.775
11,25,1,2.575
11,25,2,1.25
11,25,3,0.37500000000000006
11,25,4,-0.075
11,25,5,-1.175
11,25,6,-1.2750000000000001
11,25,7,-0.975
11,25,8,7.25
11,25,9,11.0
11,25,10,16.65
11,25,11,20.25
11,25,12,22.924999999999997
11,25,13,24.975
11,25,14,25.775000000000002
11,25,15,27.0
11,25,16,26.55
11,25,17,24.525
11,25,18,18.125
11,25,19,15.299999999999999
11,25,20,13.025000000000002
11,25,21,9.975
11,25,22,9.125
11,25,23,9.475
11,26,0,8.475
11,26,1,6.9750000000000005
11,26,2,6.074999999999999
11,26,3,5.800000000000001
11,26,4,5.2250000000000005
11,26,5,4.375
11,26,6,3.975
11,26,7,4.4
11,26,8,9.375
11,26,9,14.025
11,26,10,18.25
11,26,11,21.4
11,26,12,22.85
11,26,13,24.875
11,26,14,25.375
11,26,15,26.075
11,26,16,25.575
11,26,17,24.025
11,26,18,18.0
11,26,19,14.200000000000001
11,26,20,13.175
11,26,21,13.024999999999999
11,26,22,12.2
11,26,23,7.75
11,27,0,5.05
11,27,1,4.925
11,27,2,5.25
11,27,3,2.8249999999999997
11,27,4,1.45
11,27,5,0.725
11,27,6,-0.15000000000000002
11,27,7,-0.17500000000000004
11,27,8,5.799999999999999
11,27,9,11.149999999999999
11,27,10,14.400000000000002
11,27,11,16.225
11,27,12,18.675
11,27,13,20.6
11,27,14,21.6
11,27,15,23.275
11,27,16,22.975
11,27,17,21.65
11,27,18,16.225
11,27,19,11.850000000000001
11,27,20,9.05
11,27,21,7.9
11,27,22,6.525
11,27,23,5.275
11,28,0,3.8499999999999996
11,28,1,3.3
11,28,2,2.425
11,28,3,0.825
11,28,4,0.17500000000000002
11,28,5,-0.275
11,28,6,-0.675
11,28,7,-0.35
11,28,8,5.300000000000001
11,28,9,10.774999999999999
11,28,10,16.3
11,28,11,18.725
11,28,12,22.375
11,28,13,24.874999999999996
11,28,14,26.125
11,28,15,26.925
11,28,16,26.6
11,28,17,24.9
11,28,18,18.25
11,28,19,14.575
11,28,20,13.5
11,28,21,11.675
11,28,22,8.525
11,28,23,5.9
11,29,0,4.85
11,29,1,5.125
11,29,2,3.725
11,29,3,2.675
11,29,4,2.3499999999999996
11,29,5,1.75
11,29,6,0.975
11,29,7,0.8250000000000001
11,29,8,6.949999999999999
11,29,9,12.975000000000001
11,29,10,18.975
11,29,11,22.599999999999998
11,29,12,24.049999999999997
11,29,13,24.975
11,29,14,25.450000000000003
11,29,15,25.200000000000003
11,29,16,24.1
11,29,17,22.049999999999997
11,29,18,17.400000000000002
11,29,19,14.5
11,29,20,12.024999999999999
11,29,21,10.774999999999999
11,29,22,9.275
11,29,23,8.225
11,30,0,7.4
11,30,1,4.775
11,30,2,3.4
11,30,3,2.125
11,30,4,1.65
11,30,5,0.7999999999999999
11,30,6,-0.55
11,30,7,-0.07500000000000001
11,30,8,4.225
11,30,9,9.1
11,30,10,13.700000000000001
11,30,11,17.650000000000002
11,30,12,20.575
11,30,13,22.675
11,30,14,24.25
11,30,15,24.85
11,30,16,24.325
11,30,17,22.525
11,30,18,17.433333333333334
11,30,19,12.700000000000001
11,30,20,11.925
11,30,21,9.0
11,30,22,9.950000000000001
11,30,23,7.6000000000000005
